Year,NOC,Events_Participated,NA,Total,ER,HE,Mundlak_NM,Const
1972,URU,12,13,0.0,0.02733485193621868,0,0.0,1
1972,VEN,27,23,0.0,0.06150341685649203,0,0.0,1
1972,VNM,1,2,0.0,0.002277904328018223,0,0.0,1
1972,YUG,73,126,0.0,0.1662870159453303,0,0.0,1
1972,ZAM,12,11,0.0,0.02733485193621868,0,0.0,1
1976,AHO,4,4,0.0,0.009009009009009009,0,0.0,1
1976,AND,2,3,0.0,0.0045045045045045045,0,0.0,1
1976,ANT,11,10,0.0,0.024774774774774775,0,0.0,1
1976,ARG,50,69,0.0,0.11261261261261261,0,0.0,1
1976,AUS,115,180,0.0,0.25900900900900903,0,0.0,1
1976,AUT,44,60,0.0,0.0990990990990991,0,0.0,1
1976,BAH,13,11,0.0,0.02927927927927928,0,0.0,1
1976,BAR,11,11,0.0,0.024774774774774775,0,0.0,1
1976,BEL,80,101,0.0,0.18018018018018017,0,0.0,1
1976,BER,12,16,0.0,0.02702702702702703,0,0.0,1
1976,BIZ,4,4,0.0,0.009009009009009009,0,0.0,1
1976,BOL,5,4,0.0,0.01126126126126126,0,0.0,1
1976,BRA,47,79,0.0,0.10585585585585586,0,0.0,1
1976,BUL,108,155,0.0,0.24324324324324326,0,0.0,1
1976,CAN,173,385,0.0,0.38963963963963966,0,0.0,1
1976,CAY,1,2,0.0,0.0022522522522522522,0,0.0,1
1976,CHI,8,7,0.0,0.018018018018018018,0,0.0,1
1976,CIV,8,8,0.0,0.018018018018018018,0,0.0,1
1976,CMR,1,4,0.0,0.0022522522522522522,0,0.0,1
1976,COL,30,35,0.0,0.06756756756756757,0,0.0,1
1976,CRC,9,5,0.0,0.02027027027027027,0,0.0,1
1976,CUB,76,156,0.0,0.17117117117117117,0,0.0,1
1976,DEN,40,66,0.0,0.09009009009009009,0,0.0,1
1976,DOM,10,10,0.0,0.02252252252252252,0,0.0,1
1976,ECU,8,5,0.0,0.018018018018018018,0,0.0,1
1976,EGY,7,26,0.0,0.015765765765765764,0,0.0,1
1976,ESP,68,113,0.0,0.15315315315315314,0,0.0,1
1976,FIJ,5,2,0.0,0.01126126126126126,0,0.0,1
1976,FIN,63,83,0.0,0.14189189189189189,0,0.0,1
1976,GRE,34,36,0.0,0.07657657657657657,0,0.0,1
1976,GUA,8,28,0.0,0.018018018018018018,0,0.0,1
1976,Germany,187,557,90.0,0.42117117117117114,0,61.3,1
1976,Germany,187,557,39.0,0.42117117117117114,0,61.3,1
1976,HAI,14,13,0.0,0.03153153153153153,0,0.0,1
1976,HKG,27,25,0.0,0.060810810810810814,0,0.0,1
1976,HON,2,3,0.0,0.0045045045045045045,0,0.0,1
1976,HUN,109,177,0.0,0.24549549549549549,0,0.0,1
1976,INA,11,7,0.0,0.024774774774774775,0,0.0,1
1976,IND,10,26,0.0,0.02252252252252252,0,0.0,1
1976,IRI,50,84,0.0,0.11261261261261261,0,0.0,1
1976,IRL,34,44,0.0,0.07657657657657657,0,0.0,1
1976,ISL,22,13,0.0,0.04954954954954955,0,0.0,1
1976,ISR,19,26,0.0,0.04279279279279279,0,0.0,1
1976,ISV,21,21,0.0,0.0472972972972973,0,0.0,1
1976,ITA,122,209,0.0,0.2747747747747748,0,0.0,1
1976,JAM,18,20,0.0,0.04054054054054054,0,0.0,1
1976,KOR,27,50,0.0,0.060810810810810814,0,0.0,1
1976,KSA,13,14,0.0,0.02927927927927928,0,0.0,1
1976,KUW,13,15,0.0,0.02927927927927928,0,0.0,1
1976,LIB,4,3,0.0,0.009009009009009009,0,0.0,1
1976,LIE,9,6,0.0,0.02027027027027027,0,0.0,1
1976,LUX,7,8,0.0,0.015765765765765764,0,0.0,1
1976,MAR,9,9,0.0,0.02027027027027027,0,0.0,1
1976,MAS,9,23,0.0,0.02027027027027027,0,0.0,1
1976,MEX,54,96,0.0,0.12162162162162163,0,0.0,1
1976,MGL,29,32,0.0,0.06531531531531531,0,0.0,1
1976,MON,6,8,0.0,0.013513513513513514,0,0.0,1
1976,NCA,19,15,0.0,0.04279279279279279,0,0.0,1
1976,NED,58,108,0.0,0.13063063063063063,0,0.0,1
1976,NEP,1,1,0.0,0.0022522522522522522,0,0.0,1
1976,NOR,44,66,0.0,0.0990990990990991,0,0.0,1
1976,NZL,52,80,0.0,0.11711711711711711,0,0.0,1
1976,PAK,9,24,0.0,0.02027027027027027,0,0.0,1
1976,PAN,13,8,0.0,0.02927927927927928,0,0.0,1
1976,PAR,6,4,0.0,0.013513513513513514,0,0.0,1
1976,PER,3,13,0.0,0.006756756756756757,0,0.0,1
1976,PHI,21,14,0.0,0.0472972972972973,0,0.0,1
1976,PNG,8,6,0.0,0.018018018018018018,0,0.0,1
1976,POL,116,207,0.0,0.26126126126126126,0,0.0,1
1976,POR,27,19,0.0,0.060810810810810814,0,0.0,1
1976,PRK,21,38,0.0,0.0472972972972973,0,0.0,1
1976,PUR,74,80,0.0,0.16666666666666666,0,0.0,1
1976,ROU,92,157,0.0,0.2072072072072072,0,0.0,1
1976,SEN,27,21,0.0,0.060810810810810814,0,0.0,1
1976,SGP,4,4,0.0,0.009009009009009009,0,0.0,1
1976,SMR,7,10,0.0,0.015765765765765764,0,0.0,1
1976,SUI,41,50,0.0,0.09234234234234234,0,0.0,1
1976,SUR,4,3,0.0,0.009009009009009009,0,0.0,1
1976,SWE,90,116,0.0,0.20270270270270271,0,0.0,1
1976,TCH,79,163,0.0,0.17792792792792791,0,0.0,1
1976,THA,33,42,0.0,0.07432432432432433,0,0.0,1
1976,TTO,10,13,0.0,0.02252252252252252,0,0.0,1
1976,TUN,5,15,0.0,0.01126126126126126,0,0.0,1
1976,TUR,27,27,0.0,0.060810810810810814,0,0.0,1
1976,URU,9,9,0.0,0.02027027027027027,0,0.0,1
1976,VEN,35,32,0.0,0.07882882882882883,0,0.0,1
1976,YUG,52,88,0.0,0.11711711711711711,0,0.0,1
1980,AFG,11,11,0.0,0.024229074889867842,0,0.0,1
1980,ALG,28,54,0.0,0.06167400881057269,0,0.0,1
1980,AND,1,2,0.0,0.0022026431718061676,0,0.0,1
1980,ANG,14,11,0.0,0.030837004405286344,0,0.0,1
1980,AUS,92,120,0.0,0.2026431718061674,0,0.0,1
1980,AUT,51,83,0.0,0.11233480176211454,0,0.0,1
1980,BEL,51,59,0.0,0.11233480176211454,0,0.0,1
1980,BEN,17,16,0.0,0.037444933920704845,0,0.0,1
1980,BOT,8,7,0.0,0.01762114537444934,0,0.0,1
1980,BRA,72,106,0.0,0.15859030837004406,0,0.0,1
1980,BUL,151,270,0.0,0.33259911894273125,0,0.0,1
1980,CGO,8,23,0.0,0.01762114537444934,0,0.0,1
1980,CMR,23,25,0.0,0.05066079295154185,0,0.0,1
1980,COL,7,23,0.0,0.015418502202643172,0,0.0,1
1980,CRC,18,29,0.0,0.039647577092511016,0,0.0,1
1980,CUB,92,203,0.0,0.2026431718061674,0,0.0,1
1980,CYP,13,14,0.0,0.028634361233480177,0,0.0,1
1980,DEN,30,58,0.0,0.06607929515418502,0,0.0,1
1980,DOM,7,6,0.0,0.015418502202643172,0,0.0,1
1980,ECU,13,12,0.0,0.028634361233480177,0,0.0,1
1980,ESP,75,155,0.0,0.16519823788546256,0,0.0,1
1980,ETH,26,41,0.0,0.05726872246696035,0,0.0,1
1980,FIN,71,105,0.0,0.15638766519823788,0,0.0,1
1980,GRE,31,41,0.0,0.06828193832599119,0,0.0,1
1980,GUA,7,10,0.0,0.015418502202643172,0,0.0,1
1980,GUI,10,9,0.0,0.022026431718061675,0,0.0,1
1980,GUY,10,8,0.0,0.022026431718061675,0,0.0,1
1980,Germany,167,346,126.0,0.36784140969163,0,61.3,1
1980,HUN,151,260,0.0,0.33259911894273125,0,0.0,1
1980,IND,30,71,0.0,0.06607929515418502,0,0.0,1
1980,IRL,38,47,0.0,0.08370044052863436,0,0.0,1
1980,IRQ,26,43,0.0,0.05726872246696035,0,0.0,1
1980,ISL,11,9,0.0,0.024229074889867842,0,0.0,1
1980,ITA,88,159,0.0,0.19383259911894274,0,0.0,1
1980,JAM,15,18,0.0,0.03303964757709251,0,0.0,1
1980,JOR,3,4,0.0,0.006607929515418502,0,0.0,1
1980,KUW,26,56,0.0,0.05726872246696035,0,0.0,1
1980,LAO,16,19,0.0,0.03524229074889868,0,0.0,1
1980,LBA,20,29,0.0,0.04405286343612335,0,0.0,1
1980,LES,6,5,0.0,0.013215859030837005,0,0.0,1
1980,LIB,16,15,0.0,0.03524229074889868,0,0.0,1
1980,LUX,4,3,0.0,0.00881057268722467,0,0.0,1
1980,MAD,18,11,0.0,0.039647577092511016,0,0.0,1
1980,MEX,43,45,0.0,0.0947136563876652,0,0.0,1
1980,MGL,41,43,0.0,0.09030837004405286,0,0.0,1
1980,MLI,7,7,0.0,0.015418502202643172,0,0.0,1
1980,MLT,5,8,0.0,0.011013215859030838,0,0.0,1
1980,MOZ,16,14,0.0,0.03524229074889868,0,0.0,1
1980,MYA,2,2,0.0,0.004405286343612335,0,0.0,1
1980,NCA,6,5,0.0,0.013215859030837005,0,0.0,1
1980,NED,56,75,0.0,0.12334801762114538,0,0.0,1
1980,NEP,9,10,0.0,0.019823788546255508,0,0.0,1
1980,NGR,22,44,0.0,0.048458149779735685,0,0.0,1
1980,NZL,5,4,0.0,0.011013215859030838,0,0.0,1
1980,PER,26,28,0.0,0.05726872246696035,0,0.0,1
1980,POL,162,305,0.0,0.3568281938325991,0,0.0,1
1980,POR,17,11,0.0,0.037444933920704845,0,0.0,1
1980,PRK,40,47,0.0,0.0881057268722467,0,0.0,1
1980,PUR,3,3,0.0,0.006607929515418502,0,0.0,1
1980,ROU,135,226,0.0,0.2973568281938326,0,0.0,1
1980,SEN,22,32,0.0,0.048458149779735685,0,0.0,1
1980,SEY,15,11,0.0,0.03303964757709251,0,0.0,1
1980,SLE,16,14,0.0,0.03524229074889868,0,0.0,1
1980,SMR,10,16,0.0,0.022026431718061675,0,0.0,1
1980,SRI,1,4,0.0,0.0022026431718061676,0,0.0,1
1980,SUI,45,73,0.0,0.09911894273127753,0,0.0,1
1980,SWE,102,144,0.0,0.22466960352422907,0,0.0,1
1980,SYR,55,67,0.0,0.1211453744493392,0,0.0,1
1980,TAN,22,41,0.0,0.048458149779735685,0,0.0,1
1980,TCH,114,209,0.0,0.2511013215859031,0,0.0,1
1980,TTO,5,9,0.0,0.011013215859030838,0,0.0,1
1980,UGA,12,13,0.0,0.02643171806167401,0,0.0,1
1980,VEN,20,37,0.0,0.04405286343612335,0,0.0,1
1980,VIE,31,29,0.0,0.06828193832599119,0,0.0,1
1980,YUG,69,164,0.0,0.15198237885462554,0,0.0,1
1980,ZAM,25,37,0.0,0.05506607929515418,0,0.0,1
1980,ZIM,30,42,0.0,0.06607929515418502,0,0.0,1
1984,AHO,10,8,0.0,0.02032520325203252,0,0.0,1
1984,ALG,17,33,0.0,0.034552845528455285,0,0.0,1
1984,AND,1,2,0.0,0.0020325203252032522,0,0.0,1
1984,ANT,17,14,0.0,0.034552845528455285,0,0.0,1
1984,ARG,70,81,0.0,0.14227642276422764,0,0.0,1
1984,AUS,137,242,0.0,0.2784552845528455,0,0.0,1
1984,AUT,72,102,0.0,0.14634146341463414,0,0.0,1
1984,BAH,23,22,0.0,0.046747967479674794,0,0.0,1
1984,BAN,2,1,0.0,0.0040650406504065045,0,0.0,1
1984,BAR,16,16,0.0,0.032520325203252036,0,0.0,1
1984,BEL,48,63,0.0,0.0975609756097561,0,0.0,1
1984,BEN,3,3,0.0,0.006097560975609756,0,0.0,1
1984,BER,10,12,0.0,0.02032520325203252,0,0.0,1
1984,BHU,2,6,0.0,0.0040650406504065045,0,0.0,1
1984,BIZ,7,11,0.0,0.014227642276422764,0,0.0,1
1984,BOL,11,11,0.0,0.022357723577235773,0,0.0,1
1984,BOT,6,7,0.0,0.012195121951219513,0,0.0,1
1984,BRA,82,147,0.0,0.16666666666666666,0,0.0,1
1984,BRN,8,10,0.0,0.016260162601626018,0,0.0,1
1984,CAF,3,3,0.0,0.006097560975609756,0,0.0,1
1984,CAN,193,408,0.0,0.39227642276422764,0,0.0,1
1984,CAY,7,8,0.0,0.014227642276422764,0,0.0,1
1984,CGO,10,9,0.0,0.02032520325203252,0,0.0,1
1984,CHA,3,3,0.0,0.006097560975609756,0,0.0,1
1984,CHI,25,52,0.0,0.0508130081300813,0,0.0,1
1984,CIV,14,15,0.0,0.028455284552845527,0,0.0,1
1984,CMR,32,46,0.0,0.06504065040650407,0,0.0,1
1984,COD,9,8,0.0,0.018292682926829267,0,0.0,1
1984,COL,34,39,0.0,0.06910569105691057,0,0.0,1
1984,CRC,16,28,0.0,0.032520325203252036,0,0.0,1
1984,CYP,9,10,0.0,0.018292682926829267,0,0.0,1
1984,DEN,33,60,0.0,0.06707317073170732,0,0.0,1
1984,DJI,1,3,0.0,0.0020325203252032522,0,0.0,1
1984,DOM,20,19,0.0,0.04065040650406504,0,0.0,1
1984,ECU,14,11,0.0,0.028455284552845527,0,0.0,1
1984,EGY,74,113,0.0,0.15040650406504066,0,0.0,1
1984,ESA,15,10,0.0,0.03048780487804878,0,0.0,1
1984,ESP,104,179,0.0,0.21138211382113822,0,0.0,1
1984,FIJ,22,14,0.0,0.044715447154471545,0,0.0,1
1984,FIN,76,86,0.0,0.15447154471544716,0,0.0,1
1984,GAB,4,4,0.0,0.008130081300813009,0,0.0,1
1984,GAM,9,10,0.0,0.018292682926829267,0,0.0,1
1984,GEQ,5,4,0.0,0.01016260162601626,0,0.0,1
1984,GHA,17,21,0.0,0.034552845528455285,0,0.0,1
1984,GRE,49,63,0.0,0.09959349593495935,0,0.0,1
1984,GRN,6,6,0.0,0.012195121951219513,0,0.0,1
1984,GUA,40,24,0.0,0.08130081300813008,0,0.0,1
1984,GUI,1,1,0.0,0.0020325203252032522,0,0.0,1
1984,GUY,12,10,0.0,0.024390243902439025,0,0.0,1
1984,Germany,194,389,59.0,0.3943089430894309,0,61.3,1
1984,HAI,2,3,0.0,0.0040650406504065045,0,0.0,1
1984,HKG,47,47,0.0,0.09552845528455285,0,0.0,1
1984,HON,20,10,0.0,0.04065040650406504,0,0.0,1
1984,INA,16,16,0.0,0.032520325203252036,0,0.0,1
1984,IND,30,47,0.0,0.06097560975609756,0,0.0,1
1984,IRL,35,42,0.0,0.07113821138211382,0,0.0,1
1984,IRQ,11,22,0.0,0.022357723577235773,0,0.0,1
1984,ISL,17,30,0.0,0.034552845528455285,0,0.0,1
1984,ISR,46,32,0.0,0.09349593495934959,0,0.0,1
1984,ISV,31,29,0.0,0.06300813008130081,0,0.0,1
1984,ITA,151,268,0.0,0.30691056910569103,0,0.0,1
1984,IVB,7,9,0.0,0.014227642276422764,0,0.0,1
1984,JAM,35,45,0.0,0.07113821138211382,0,0.0,1
1984,JOR,12,13,0.0,0.024390243902439025,0,0.0,1
1984,KEN,33,61,0.0,0.06707317073170732,0,0.0,1
1984,KOR,96,174,0.0,0.1951219512195122,0,0.0,1
1984,KSA,11,37,0.0,0.022357723577235773,0,0.0,1
1984,KUW,17,23,0.0,0.034552845528455285,0,0.0,1
1984,LBR,7,7,0.0,0.014227642276422764,0,0.0,1
1984,LES,4,4,0.0,0.008130081300813009,0,0.0,1
1984,LIB,20,22,0.0,0.04065040650406504,0,0.0,1
1984,LIE,7,7,0.0,0.014227642276422764,0,0.0,1
1984,LUX,4,5,0.0,0.008130081300813009,0,0.0,1
1984,MAD,5,5,0.0,0.01016260162601626,0,0.0,1
1984,MAR,18,34,0.0,0.036585365853658534,0,0.0,1
1984,MAS,12,21,0.0,0.024390243902439025,0,0.0,1
1984,MAW,16,15,0.0,0.032520325203252036,0,0.0,1
1984,MEX,87,98,0.0,0.17682926829268292,0,0.0,1
1984,MLI,5,4,0.0,0.01016260162601626,0,0.0,1
1984,MLT,6,7,0.0,0.012195121951219513,0,0.0,1
1984,MON,7,8,0.0,0.014227642276422764,0,0.0,1
1984,MOZ,11,9,0.0,0.022357723577235773,0,0.0,1
1984,MRI,7,4,0.0,0.014227642276422764,0,0.0,1
1984,MTN,2,2,0.0,0.0040650406504065045,0,0.0,1
1984,MYA,1,1,0.0,0.0020325203252032522,0,0.0,1
1984,NCA,5,5,0.0,0.01016260162601626,0,0.0,1
1984,NED,74,135,0.0,0.15040650406504066,0,0.0,1
1984,NEP,8,10,0.0,0.016260162601626018,0,0.0,1
1984,NGR,24,32,0.0,0.04878048780487805,0,0.0,1
1984,NIG,4,4,0.0,0.008130081300813009,0,0.0,1
1984,NOR,76,103,0.0,0.15447154471544716,0,0.0,1
1984,NZL,76,130,0.0,0.15447154471544716,0,0.0,1
1984,OMA,14,15,0.0,0.028455284552845527,0,0.0,1
1984,PAK,15,31,0.0,0.03048780487804878,0,0.0,1
1984,PAN,10,8,0.0,0.02032520325203252,0,0.0,1
1984,PAR,15,14,0.0,0.03048780487804878,0,0.0,1
1984,PER,29,35,0.0,0.05894308943089431,0,0.0,1
1984,PHI,28,19,0.0,0.056910569105691054,0,0.0,1
1984,PNG,12,7,0.0,0.024390243902439025,0,0.0,1
1984,POR,32,38,0.0,0.06504065040650407,0,0.0,1
1984,PUR,45,51,0.0,0.09146341463414634,0,0.0,1
1984,QAT,8,24,0.0,0.016260162601626018,0,0.0,1
1984,ROU,86,124,0.0,0.17479674796747968,0,0.0,1
1984,RWA,6,3,0.0,0.012195121951219513,0,0.0,1
1984,SAM,9,8,0.0,0.018292682926829267,0,0.0,1
1984,SEN,21,24,0.0,0.042682926829268296,0,0.0,1
1984,SEY,15,9,0.0,0.03048780487804878,0,0.0,1
1984,SGP,7,5,0.0,0.014227642276422764,0,0.0,1
1984,SLE,6,7,0.0,0.012195121951219513,0,0.0,1
1984,SMR,26,19,0.0,0.052845528455284556,0,0.0,1
1984,SOL,3,3,0.0,0.006097560975609756,0,0.0,1
1984,SOM,6,7,0.0,0.012195121951219513,0,0.0,1
1984,SRI,5,4,0.0,0.01016260162601626,0,0.0,1
1984,SUD,9,7,0.0,0.018292682926829267,0,0.0,1
1984,SUI,91,129,0.0,0.18495934959349594,0,0.0,1
1984,SUR,7,5,0.0,0.014227642276422764,0,0.0,1
1984,SWE,138,172,0.0,0.2804878048780488,0,0.0,1
1984,SWZ,11,8,0.0,0.022357723577235773,0,0.0,1
1984,SYR,9,9,0.0,0.018292682926829267,0,0.0,1
1984,TAN,14,18,0.0,0.028455284552845527,0,0.0,1
1984,TGA,7,7,0.0,0.014227642276422764,0,0.0,1
1984,THA,25,35,0.0,0.0508130081300813,0,0.0,1
1984,TOG,6,6,0.0,0.012195121951219513,0,0.0,1
1984,TPE,40,38,0.0,0.08130081300813008,0,0.0,1
1984,TTO,14,16,0.0,0.028455284552845527,0,0.0,1
1984,TUN,17,23,0.0,0.034552845528455285,0,0.0,1
1984,TUR,49,46,0.0,0.09959349593495935,0,0.0,1
1984,UAE,8,7,0.0,0.016260162601626018,0,0.0,1
1984,UGA,24,26,0.0,0.04878048780487805,0,0.0,1
1984,URU,11,18,0.0,0.022357723577235773,0,0.0,1
1984,VEN,29,26,0.0,0.05894308943089431,0,0.0,1
1984,YAR,3,2,0.0,0.006097560975609756,0,0.0,1
1984,YUG,53,139,0.0,0.10772357723577236,0,0.0,1
1984,ZAM,18,16,0.0,0.036585365853658534,0,0.0,1
1984,ZIM,18,15,0.0,0.036585365853658534,0,0.0,1
1988,AFG,5,5,0.0,0.00946969696969697,0,0.0,1
1988,AHO,4,3,0.0,0.007575757575757576,0,0.0,1
1988,ALG,29,42,0.0,0.054924242424242424,0,0.0,1
1988,AND,3,3,0.0,0.005681818181818182,0,0.0,1
1988,ANG,27,24,0.0,0.05113636363636364,0,0.0,1
1988,ANT,19,15,0.0,0.03598484848484849,0,0.0,1
1988,ARG,53,118,0.0,0.10037878787878787,0,0.0,1
1988,ARU,10,8,0.0,0.01893939393939394,0,0.0,1
1988,ASA,6,6,0.0,0.011363636363636364,0,0.0,1
1988,AUS,145,252,0.0,0.2746212121212121,0,0.0,1
1988,AUT,62,73,0.0,0.11742424242424243,0,0.0,1
1988,BAH,15,16,0.0,0.028409090909090908,0,0.0,1
1988,BAN,8,6,0.0,0.015151515151515152,0,0.0,1
1988,BAR,20,17,0.0,0.03787878787878788,0,0.0,1
1988,BEL,65,59,0.0,0.12310606060606061,0,0.0,1
1988,BEN,7,7,0.0,0.013257575757575758,0,0.0,1
1988,BER,12,12,0.0,0.022727272727272728,0,0.0,1
1988,BHU,2,3,0.0,0.003787878787878788,0,0.0,1
1988,BIZ,7,10,0.0,0.013257575757575758,0,0.0,1
1988,BOL,12,7,0.0,0.022727272727272728,0,0.0,1
1988,BOT,8,8,0.0,0.015151515151515152,0,0.0,1
1988,BRA,106,157,0.0,0.20075757575757575,0,0.0,1
1988,BRN,7,7,0.0,0.013257575757575758,0,0.0,1
1988,BUL,120,172,0.0,0.22727272727272727,0,0.0,1
1988,BUR,7,6,0.0,0.013257575757575758,0,0.0,1
1988,CAF,4,15,0.0,0.007575757575757576,0,0.0,1
1988,CAN,193,328,0.0,0.36553030303030304,0,0.0,1
1988,CAY,7,8,0.0,0.013257575757575758,0,0.0,1
1988,CGO,7,7,0.0,0.013257575757575758,0,0.0,1
1988,CHA,6,6,0.0,0.011363636363636364,0,0.0,1
1988,CHI,14,17,0.0,0.026515151515151516,0,0.0,1
1988,CIV,10,28,0.0,0.01893939393939394,0,0.0,1
1988,CMR,21,15,0.0,0.03977272727272727,0,0.0,1
1988,COD,15,15,0.0,0.028409090909090908,0,0.0,1
1988,COK,8,7,0.0,0.015151515151515152,0,0.0,1
1988,COL,34,40,0.0,0.06439393939393939,0,0.0,1
1988,CRC,18,16,0.0,0.03409090909090909,0,0.0,1
1988,CYP,10,9,0.0,0.01893939393939394,0,0.0,1
1988,DEN,73,78,0.0,0.13825757575757575,0,0.0,1
1988,DJI,5,6,0.0,0.00946969696969697,0,0.0,1
1988,DOM,15,16,0.0,0.028409090909090908,0,0.0,1
1988,ECU,15,13,0.0,0.028409090909090908,0,0.0,1
1988,EGY,36,48,0.0,0.06818181818181818,0,0.0,1
1988,ESA,7,6,0.0,0.013257575757575758,0,0.0,1
1988,ESP,130,226,0.0,0.24621212121212122,0,0.0,1
1988,FIJ,31,23,0.0,0.058712121212121215,0,0.0,1
1988,FIN,66,78,0.0,0.125,0,0.0,1
1988,GAB,2,2,0.0,0.003787878787878788,0,0.0,1
1988,GAM,6,6,0.0,0.011363636363636364,0,0.0,1
1988,GEQ,7,6,0.0,0.013257575757575758,0,0.0,1
1988,GHA,13,16,0.0,0.02462121212121212,0,0.0,1
1988,GRE,43,56,0.0,0.08143939393939394,0,0.0,1
1988,GRN,7,6,0.0,0.013257575757575758,0,0.0,1
1988,GUA,16,28,0.0,0.030303030303030304,0,0.0,1
1988,GUI,7,6,0.0,0.013257575757575758,0,0.0,1
1988,GUM,22,19,0.0,0.041666666666666664,0,0.0,1
1988,GUY,8,8,0.0,0.015151515151515152,0,0.0,1
1988,Germany,223,605,102.0,0.42234848484848486,0,61.3,1
1988,Germany,223,605,40.0,0.42234848484848486,0,61.3,1
1988,HAI,5,4,0.0,0.00946969696969697,0,0.0,1
1988,HKG,49,48,0.0,0.0928030303030303,0,0.0,1
1988,HON,15,8,0.0,0.028409090909090908,0,0.0,1
1988,HUN,135,188,0.0,0.2556818181818182,0,0.0,1
1988,INA,32,29,0.0,0.06060606060606061,0,0.0,1
1988,IND,27,46,0.0,0.05113636363636364,0,0.0,1
1988,IRI,21,23,0.0,0.03977272727272727,0,0.0,1
1988,IRL,47,61,0.0,0.08901515151515152,0,0.0,1
1988,IRQ,13,27,0.0,0.02462121212121212,0,0.0,1
1988,ISL,25,32,0.0,0.04734848484848485,0,0.0,1
1988,ISR,20,18,0.0,0.03787878787878788,0,0.0,1
1988,ISV,27,22,0.0,0.05113636363636364,0,0.0,1
1988,ITA,140,253,0.0,0.26515151515151514,0,0.0,1
1988,IVB,4,3,0.0,0.007575757575757576,0,0.0,1
1988,JAM,22,35,0.0,0.041666666666666664,0,0.0,1
1988,JOR,9,7,0.0,0.017045454545454544,0,0.0,1
1988,KEN,50,74,0.0,0.0946969696969697,0,0.0,1
1988,KOR,218,399,0.0,0.4128787878787879,0,0.0,1
1988,KSA,12,9,0.0,0.022727272727272728,0,0.0,1
1988,KUW,24,25,0.0,0.045454545454545456,0,0.0,1
1988,LAO,3,3,0.0,0.005681818181818182,0,0.0,1
1988,LBA,5,6,0.0,0.00946969696969697,0,0.0,1
1988,LBR,10,8,0.0,0.01893939393939394,0,0.0,1
1988,LES,5,6,0.0,0.00946969696969697,0,0.0,1
1988,LIB,28,21,0.0,0.05303030303030303,0,0.0,1
1988,LIE,15,12,0.0,0.028409090909090908,0,0.0,1
1988,LUX,11,8,0.0,0.020833333333333332,0,0.0,1
1988,MAR,25,27,0.0,0.04734848484848485,0,0.0,1
1988,MAS,15,9,0.0,0.028409090909090908,0,0.0,1
1988,MAW,16,16,0.0,0.030303030303030304,0,0.0,1
1988,MDV,5,7,0.0,0.00946969696969697,0,0.0,1
1988,MEX,82,81,0.0,0.1553030303030303,0,0.0,1
1988,MGL,28,28,0.0,0.05303030303030303,0,0.0,1
1988,MLI,8,6,0.0,0.015151515151515152,0,0.0,1
1988,MLT,6,6,0.0,0.011363636363636364,0,0.0,1
1988,MON,9,9,0.0,0.017045454545454544,0,0.0,1
1988,MOZ,12,8,0.0,0.022727272727272728,0,0.0,1
1988,MRI,9,8,0.0,0.017045454545454544,0,0.0,1
1988,MTN,7,6,0.0,0.013257575757575758,0,0.0,1
1988,MYA,3,2,0.0,0.005681818181818182,0,0.0,1
1988,NED,86,147,0.0,0.16287878787878787,0,0.0,1
1988,NEP,17,16,0.0,0.032196969696969696,0,0.0,1
1988,NGR,44,69,0.0,0.08333333333333333,0,0.0,1
1988,NIG,4,6,0.0,0.007575757575757576,0,0.0,1
1988,NOR,42,69,0.0,0.07954545454545454,0,0.0,1
1988,NZL,58,83,0.0,0.10984848484848485,0,0.0,1
1988,OMA,9,8,0.0,0.017045454545454544,0,0.0,1
1988,PAK,15,30,0.0,0.028409090909090908,0,0.0,1
1988,PAN,9,6,0.0,0.017045454545454544,0,0.0,1
1988,PAR,11,10,0.0,0.020833333333333332,0,0.0,1
1988,PER,15,21,0.0,0.028409090909090908,0,0.0,1
1988,PHI,40,31,0.0,0.07575757575757576,0,0.0,1
1988,PNG,15,11,0.0,0.028409090909090908,0,0.0,1
1988,POL,105,143,0.0,0.19886363636363635,0,0.0,1
1988,POR,59,65,0.0,0.11174242424242424,0,0.0,1
1988,PUR,44,47,0.0,0.08333333333333333,0,0.0,1
1988,QAT,10,10,0.0,0.01893939393939394,0,0.0,1
1988,ROU,59,68,0.0,0.11174242424242424,0,0.0,1
1988,RWA,7,6,0.0,0.013257575757575758,0,0.0,1
1988,SAM,11,11,0.0,0.020833333333333332,0,0.0,1
1988,SEN,23,23,0.0,0.043560606060606064,0,0.0,1
1988,SGP,16,8,0.0,0.030303030303030304,0,0.0,1
1988,SLE,14,12,0.0,0.026515151515151516,0,0.0,1
1988,SMR,12,11,0.0,0.022727272727272728,0,0.0,1
1988,SOL,5,4,0.0,0.00946969696969697,0,0.0,1
1988,SOM,4,5,0.0,0.007575757575757576,0,0.0,1
1988,SRI,9,6,0.0,0.017045454545454544,0,0.0,1
1988,SUD,8,8,0.0,0.015151515151515152,0,0.0,1
1988,SUI,83,99,0.0,0.1571969696969697,0,0.0,1
1988,SUR,10,6,0.0,0.01893939393939394,0,0.0,1
1988,SWE,113,182,0.0,0.21401515151515152,0,0.0,1
1988,SWZ,11,11,0.0,0.020833333333333332,0,0.0,1
1988,SYR,13,13,0.0,0.02462121212121212,0,0.0,1
